pv_kw,battery_kwh,IRR,NPC,NPV,pv_cost_per_kw,battery_cost_per_kwh,capex_total,opex_total,export_revenue,import_cost,payback_years,annual_savings,total_savings,pv_battery_savings,battery_total_cycles,battery_degradation_pct,renewable_fraction
93.0,98,-0.002107745985120535,5421.330067937728,-5421.330067937728,869.545536024578,660.5277995610703,167651.45920727064,196771.5,89513.0526656535,13741.995261233616,31.00252587420705,5407.670971311097,359001.6291393329,359001.6291393329,5195.211683768441,25.90397543628927,0.9322183744250941
93.0,100,-0.0029236041962408255,7540.823922562879,-7540.823922562879,869.545536024578,655.2646578016788,168794.20063045365,198085.5,89395.52759882456,13287.222625846814,31.40291460740504,5375.112556929691,359338.87670789077,359338.87670789077,5123.35862770725,25.90397543629022,0.9346532110082566
94.0,0,0.032662786123345944,-50535.59908214511,50535.59908214511,867.8081828847863,0.0,86573.96919116992,133809.0,109570.90224539975,121882.9057069977,18.94265373630078,4570.318942443834,270918.56827331503,270918.56827331503,0.0,0.0,0.5461025374581449
94.0,2,0.03337140981096787,-53141.63846434481,53141.63846434481,867.8081828847863,969.7508780298202,88861.47094722957,135123.0,108922.13705069794,115026.59937403657,18.773139119724092,4733.436980385812,277126.1094115744,277126.1094115744,8846.727103831912,25.903975436290573,0.5595437501666939
94.0,4,0.03402376912681748,-55695.95815835957,55695.95815835957,867.8081828847863,962.0238204468434,91118.0644729573,136437.0,108287.03936188703,108266.58846548315,18.619079330407416,4893.800754377229,283251.02263131685,283251.02263131685,8753.540044056715,25.903975436290573,0.5727017966653166
94.0,6,0.034619191157204465,-58187.63171855977,58187.63171855977,867.8081828847863,954.3583327167466,93344.1191874704,137751.0,107657.44322329806,101605.2640521809,18.480110992452566,5051.058363534338,289282.7509060302,289282.7509060302,8697.470926004142,25.903975436294342,0.58574586160642
94.0,8,0.03502828897238808,-60354.35000729354,60354.35000729354,867.8081828847863,946.7539242456988,95540.00058513551,139065.0,107031.40677402324,95302.62791650719,18.38552844706652,5196.478353080967,294959.35059242905,294959.35059242905,8657.30122679672,25.903975436290573,0.5987161767874073
94.0,10,0.03521422599676094,-62094.24945652526,62094.24945652526,867.8081828847863,939.210108348962,97706.07027465953,140379.0,106407.9574488693,89459.20945259748,18.342779996752224,5326.677324372827,300179.3197311848,300179.3197311848,8626.14383271511,25.903975436291272,0.6116328927800803
94.0,12,0.035168377385035976,-63358.450604236365,63358.450604236365,867.8081828847863,931.7264022197439,99842.68601780685,141693.0,105786.73882388338,84123.17393675318,18.35330710637735,5440.037887401439,304894.1366220432,304894.1366220432,8600.302572595421,25.903975436294342,0.6245033934217472
94.0,14,0.034927217414654876,-64193.23735364122,64193.23735364122,867.8081828847863,924.3023268982979,101950.2017677461,143007.0,105167.27349791132,79247.40611143703,18.40882835462305,5538.114637379576,309150.4391213873,309150.4391213873,8578.42918615255,25.903975436291265,0.6373375705162455
94.0,16,0.034518791189771525,-64635.34145357378,64635.34145357378,867.8081828847863,916.9374072412693,104028.96770703023,144321.0,104549.3118836037,74794.57445791268,18.50343470259129,5622.143638686802,312985.309160604,312985.309160604,8559.46110328764,25.903975436290573,0.6501405944792636
94.0,18,0.033972171745166646,-64729.88655734778,64729.88655734778,867.8081828847863,909.631171891286,106079.33028521307,145635.0,103932.68633459562,70719.04122694772,18.631195478694053,5693.640561418695,316444.21684256085,316444.21684256085,8542.683936116871,25.903975436287958,0.6629159391666263
94.0,20,0.0333203116877554,-64536.08227308863,64536.08227308863,867.8081828847863,902.3831532467918,108101.63225610576,146949.0,103318.21771211764,66962.07491783625,18.785286729075338,5754.590484306481,319586.7145291944,319586.7145291944,8526.32100561459,25.903975436291272,0.675646596987454
94.0,22,0.032572246537211136,-64065.53336667718,64065.53336667718,867.8081828847863,895.1928874321197,110096.21271467656,148263.0,102714.43981743659,63520.2654709958,18.964476733584565,5805.3915360451265,322424.74608135375,322424.74608135375,8499.680229762596,25.90397543628649,0.6881557617072998
94.0,24,0.03175139851154296,-63364.14636372891,63364.14636372891,867.8081828847863,888.059914267803,112063.40713359718,149577.0,102128.73304219749,60354.75127978437,19.16404890215355,5847.585116577537,325004.5534973261,325004.5534973261,8456.944270618826,25.903975436294342,0.7002905242310147
94.0,26,0.030878473318325605,-62474.98764013592,62474.98764013592,867.8081828847863,880.9837772411245,114003.54739943915,150891.0,101565.86798741219,57426.9046827501,19.379730352001282,5882.617834652502,327369.5350395751,327369.5350395751,8396.823207088772,25.90397543628995,0.7119520444241433
94.0,28,0.029956386456629236,-61402.956399011426,61402.956399011426,867.8081828847863,873.9640234768991,115916.96184852309,152205.0,101024.47939018268,54730.13287756113,19.61149593246017,5910.663941584484,329524.91824753454,329524.91824753454,8324.372248282876,25.903975436291265,0.7231686088284099
94.0,30,0.02899649705826013,-60173.17362598417,60173.17362598417,867.8081828847863,867.0002037084901,117803.97530242462,153519.0,100503.31206854584,52237.73487505001,19.857151776795433,5932.57163094696,331496.1489284088,331496.1489284088,8243.198465297477,25.90397543628866,0.7339662230965079
94.0,32,0.028005826619828644,-58801.9520870088,58801.9520870088,867.8081828847863,860.0918722490551,119664.90910313968,154833.0,100002.67184177208,49933.38238653664,20.115483900785716,5948.895373004949,333299.86119014845,333299.86119014845,8154.676750752648,25.903975436290573,0.744338551278613
94.0,34,0.027002936530499788,-57333.59034248785,57333.59034248785,867.8081828847863,853.2385869630226,121500.08114791269,156147.0,99520.89109414926,47770.79133866173,20.382081316454087,5961.122383013351,334980.6714904005,334980.6714904005,8061.441463363867,25.90397543628933,0.7543201436951521
94.0,36,0.025988534928617746,-55771.55394548224,55771.55394548224,867.8081828847863,846.4399092377952,123309.80592373054,157461.0,99059.12468380808,45747.33654950827,20.657058782743185,5969.378662307095,336542.3598692128,336542.3598692128,7963.403258228679,25.903975436287958,0.7638870723248052
94.0,38,0.02497296747741795,-54142.43587172724,54142.43587172724,867.8081828847863,839.6954039556778,125094.39454148567,158775.0,98613.35151608342,43832.092837783464,20.93783865510668,5974.561013773764,338011.83041321294,338011.83041321294,7864.206493538112,25.90397543628462,0.7731226489000728
94.0,40,0.023963498404237615,-52466.10817856656,52466.10817856656,867.8081828847863,833.0046394660302,126854.15476981112,160089.0,98181.1441563201,42002.45294285535,21.22250202248414,5977.342098279257,339409.2629483777,339409.2629483777,7765.6799921295415,25.903975436291272,0.7820771648557111
94.0,42,0.022961450093605063,-50748.45700101351,50748.45700101351,867.8081828847863,826.3671875576413,128589.39106859086,161403.0,97759.83798953859,40249.56165484723,21.510694890018357,5977.9282689868105,340740.84806960437,340740.84806960437,7669.458303390897,25.90397543629252,0.7908058275349887
94.0,44,0.02196542240539201,-48988.73428339837,48988.73428339837,867.8081828847863,819.7826234313234,130300.40462214814,162717.0,97350.079469872,38574.512299238435,21.80283849053343,5976.304630184884,342006.1389055465,342006.1389055465,7574.826404944487,25.90397543628649,0.7992952423277088
94.0,46,0.020975934040411648,-47190.7326524863,47190.7326524863,867.8081828847863,813.2505256727247,131987.49337211525,164031.0,96953.1412549024,36974.48696521383,22.09880569204761,5972.607534153384,343209.22602460155,343209.22602460155,7480.822419767531,25.903975436289624,0.807519042858738
94.0,48,0.019993215864387404,-45357.4871484873,45357.4871484873,867.8081828847863,806.7704762253591,133650.95204998716,165345.0,96569.0534590172,35446.18599545573,22.3985448923672,5966.947973282482,344353.43919847446,344353.43919847446,7387.350730933656,25.903975436294342,0.8154766045771538
94.0,50,0.01901560916738787,-43487.294209388434,43487.294209388434,867.8081828847863,800.3420603638504,135291.07220936244,166659.0,96198.79288058047,33991.99819674265,22.702591189216623,5959.278880625027,345437.36641875084,345437.36641875084,7293.814687464099,25.90397543629022,0.8231476907682163
94.0,52,0.018045750729445587,-41588.97227257688,41588.97227257688,867.8081828847863,793.9648666673887,136908.14225787413,167973.0,95842.78171080006,32603.238915262045,23.010143769217862,5949.903817681699,346470.114530451,346470.114530451,7200.000309026091,25.90397543628995,0.8305235552542324
94.0,54,0.017086614176011317,-39672.218762963836,39672.218762963836,867.8081828847863,787.6384869934012,138502.4474888136,169287.0,95500.68432384929,31269.58980698485,23.320225664365225,5939.155541725913,347461.66625177744,347461.66625177744,7106.107939589074,25.903975436290054,0.8376111479388314
94.0,56,0.0161361945786207,-37734.30169705936,37734.30169705936,867.8081828847863,781.3625164514291,140074.27011244994,170601.0,95172.15859491286,29993.158520316567,23.633439381513327,5926.952393650311,348409.5718095093,348409.5718095093,7012.3126204458185,25.903975436291265,0.8444175598740509
94.0,58,0.015193355992249913,-35774.51415426348,35774.51415426348,867.8081828847863,775.1365533772156,141623.88928704843,171915.0,94857.35253056766,28774.52082416871,23.95014045330481,5913.280114710398,349313.4034413119,349313.4034413119,6918.534655037849,25.903975436285755,0.8509397219121405
94.0,60,0.014258250999671596,-33795.282050423906,33795.282050423906,867.8081828847863,768.9601993069987,143151.58114958985,173229.0,94556.55562007753,27611.264154976798,24.270265981676708,5898.228773333792,350175.86320001376,350175.86320001376,6824.640787767935,25.90397543628866,0.8571716393232506
94.0,62,0.013328966338038484,-31793.744264918205,31793.744264918205,867.8081828847863,762.8330589520095,144657.61884619453,174543.0,94270.06745608988,26506.276079890104,24.594474584212055,5881.71210370376,350994.36311111273,350994.36311111273,6730.5103939417695,25.903975436288235,0.8631071024445928
94.0,64,0.012403961767561977,-29767.86507102882,29767.86507102882,867.8081828847863,756.7547401731745,146142.27256225309,175857.0,93998.29576537688,25461.72986700801,24.923340040853322,5863.671254442728,351767.1376332819,351767.1376332819,6635.991959070332,25.903975436290573,0.8687376667020698
94.0,66,0.01148367444323184,-27720.533024573873,27720.533024573873,867.8081828847863,750.7248539560164,147605.80955226702,177171.0,93740.65891164776,24473.888069719826,25.256753899530292,5844.2114192280305,352497.3425768409,352497.3425768409,6541.3610556198655,25.903975436287592,0.8740753801334049
94.0,68,0.010569920072776018,-25658.098561794497,25658.098561794497,867.8081828847863,744.7430143857598,149048.4941694016,178485.0,93495.59885413185,23534.577857848795,25.59408179840035,5823.553091039868,353191.5927311961,353191.5927311961,6447.252491304551,25.90397543628933,0.8791525227854239
94.0,70,0.009663737038633213,-23584.908481035265,23584.908481035265,867.8081828847863,738.8088386226299,150470.58789475402,179799.0,93262.4269613059,22638.502320429612,25.934933000314746,5801.849879192975,353854.4963757893,353854.4963757893,6353.889836204828,25.903975436288807,0.8839833642821342
94.0,72,0.008765597788623625,-21503.820679835277,21503.820679835277,867.8081828847863,732.9219468773524,151872.3493663393,181113.0,93039.48965952522,21780.89134826362,26.279104445419186,5779.205668205819,354489.17004617455,354489.17004617455,6261.837279623044,25.903975436287958,0.888602163593315
94.0,74,0.00787514021958513,-19415.504263241543,19415.504263241543,867.8081828847863,727.0819623868464,153254.03440779657,182427.0,92825.8846245892,20959.917688464127,26.626705947208606,5755.651289034604,355096.5386710381,355096.5386710381,6171.321100438102,25.903975436293532,0.8930276126092718
94.0,76,0.006990968294468214,-17317.917777801573,17317.917777801573,867.8081828847863,721.2885113901108,154615.89605681834,183741.0,92622.11487724265,20177.872777535777,26.978270174162596,5731.127127820663,355674.8138346199,355674.8138346199,6082.039543338991,25.90397543628462,0.8972492923297424
94.0,78,0.0061134067688795035,-15213.353075610765,15213.353075610765,867.8081828847863,715.5412231043047,155958.1845933057,185055.0,92426.89289376752,19430.926959764067,27.333665406738923,5705.717922297215,356226.53766891646,356226.53766891646,5994.347788411677,25.903975436290157,0.9012938761723347
94.0,80,0.005242263630175437,-13102.726825500315,13102.726825500315,867.8081828847863,709.8397297010158,157281.14756725117,186369.0,92240.28104739793,18717.978389559412,27.692963573190507,5679.462479758385,356752.8743927515,356752.8743927515,5908.10535867088,25.903975436291272,0.9051600731925159
94.0,82,0.004376543346019446,-10984.843221647432,10984.843221647432,867.8081828847863,704.1836662827203,158585.02982635298,187683.0,92063.3834405005,18041.082127413076,28.056581097067063,5652.329101600013,357252.8730480004,357252.8730480004,5822.838991102886,25.903975436288956,0.9088250084540964
94.0,84,0.003516591339908892,-8861.88915167778,8861.88915167778,867.8081828847863,698.5726708594286,159870.0735433619,188997.0,91895.08400019626,17396.69304006953,28.42438462574613,5624.398756501325,357728.9626950397,357728.9626950397,5738.841281300131,25.90397543629252,0.9123118021051618
94.0,86,0.002664113443598959,-6739.48911054607,6739.48911054607,867.8081828847863,693.0063843255186,161136.51824316452,190311.0,91733.44994445446,16777.01432565688,28.79563091531964,5595.866911790353,358187.0073537106,358187.0073537106,5656.636699871221,25.903975436286853,0.9156605013062322
94.0,88,0.00181829712859094,-4616.766026002821,4616.766026002821,867.8081828847863,687.4844504367522,162384.6008296041,191625.0,91578.62500704054,16182.829886346633,29.17064762170578,5566.7122285202295,358626.3668556069,358626.3668556069,5576.058449322524,25.90397543628649,0.9188681285938587
94.0,90,0.0009781446516730075,-2492.3215187382884,2492.3215187382884,867.8081828847863,682.0065157874757,163614.55561204272,192939.0,91430.47251462929,15615.167118761274,29.549870259114677,5536.895904359367,359045.877130781,359045.877130781,5497.03948043236,25.903975436292164,0.9219375126468699
94.0,92,0.00014482110549018934,-370.24973689654144,370.24973689654144,867.8081828847863,676.5722297880014,164826.61433166603,194253.0,91288.15836007096,15068.866026421358,29.932762088617583,5506.562135618751,359449.8640685626,359449.8640685626,5419.725381752361,25.903975436289624,0.924885935867591
94.0,94,-0.0006822096872219907,1749.7570655026939,-1749.7570655026939,867.8081828847863,671.1812446421709,166021.006187534,195567.0,91152.14180193584,14544.464414817601,30.319548991352026,5475.708304067708,359838.24912203127,359838.24912203127,5343.874080464577,25.903975436287745,0.9277038828968724
94.0,96,-0.0015040597945230605,3869.5173189117922,-3869.5173189117922,867.8081828847863,665.8332153250944,167197.95786237897,196881.0,91022.78555466994,14043.916746115712,30.710748961914312,5444.281351448907,360209.4405434672,360209.4405434672,5269.291126207811,25.903975436294342,0.9303838402415768
94.0,98,-0.0023214396631587864,5989.854626081302,-5989.854626081302,867.8081828847863,660.5277995610703,168357.6935481548,198195.0,90899.67184711472,13567.404659954254,31.10671940930792,5412.261297402449,360562.8389220735,360562.8389220735,5196.015144251193,25.90397543628927,0.9329344646307292
94.0,100,-0.0031343614561232247,8109.842864648264,-8109.842864648264,867.8081828847863,655.2646578016788,169500.4349713378,199509.0,90782.21128874806,13113.190916971529,31.507493607673332,5379.686403556317,360899.5921066895,360899.5921066895,5124.1284293826475,25.90397543629022,0.9353679649823039
95.0,0,0.03213463698796337,-50019.48887582534,50019.48887582534,866.0743009788833,0.0,87277.05859299391,135232.5,110960.89978303779,121662.42404913154,19.07048506361349,4576.551582293974,272529.04746881925,272529.04746881925,0.0,0.0,0.5467475320655872
95.0,2,0.032853243229928,-52624.96044998334,52624.96044998334,866.0743009788833,969.7508780298202,89564.56034905356,136546.5,110312.3867056273,114806.93764150338,18.896869441378733,4739.650693301231,278736.0207990369,278736.0207990369,8843.288973914492,25.903975436290573,0.5601835210755868
95.0,4,0.03351603168477557,-55180.332210756314,55180.332210756314,866.0743009788833,962.0238204468434,91821.15387478129,137860.5,109677.30139414582,108045.88704352123,18.738821556134237,4900.049536184586,284861.9860855376,284861.9860855376,8751.736510655222,25.903975436290573,0.5733413109011384
95.0,6,0.03412206760950509,-57674.226080353255,57674.226080353255,866.0743009788833,954.3583327167466,94047.20858929439,139174.5,109047.50832134181,101382.14538660715,18.596029386500813,5057.381155654923,290895.93466964766,290895.93466964766,8697.163668269008,25.903975436294342,0.5863894557242149
95.0,8,0.0345415892658778,-59842.52365672143,59842.52365672143,866.0743009788833,946.7539242456988,96243.0899869595,140488.5,108421.25728421888,95077.71537545096,18.498134659610745,5202.853788122696,296574.11364368093,296574.11364368093,8657.802294061854,25.903975436290573,0.5993642165669744
95.0,10,0.034737164007563104,-61581.7899696051,61581.7899696051,866.0743009788833,939.210108348962,98409.15967648353,141802.5,107797.6334853437,89234.75557416806,18.45276121446337,5333.031654869621,301793.44964608864,301793.44964608864,8627.020487819958,25.903975436291272,0.6122845470864137
95.0,12,0.03470167733682872,-62846.036783964635,62846.036783964635,866.0743009788833,931.7264022197439,100545.77541963084,143116.5,107176.2768808577,83898.53641217524,18.46098174632125,5446.393740119848,306508.3122035955,306508.3122035955,8601.34667724914,25.903975436294342,0.6251579061476364
95.0,14,0.03446996613797415,-63678.50200302279,63678.50200302279,866.0743009788833,924.3023268982979,102653.29116957009,144430.5,106556.63554644235,79024.91410876249,18.51479309124974,5544.393105753095,310762.2931725929,310762.2931725929,8579.666965502955,25.903975436291265,0.6379957294032433
95.0,16,0.03407022585082209,-64116.35502752237,64116.35502752237,866.0743009788833,916.9374072412693,104732.05710885422,145744.5,105938.6672657544,74576.32686429078,18.608180399871962,5628.280404545887,314592.9121363766,314592.9121363766,8560.555492064797,25.903975436290573,0.6507988911019419
95.0,18,0.03353170325302535,-64205.25292020722,64205.25292020722,866.0743009788833,909.631171891286,106782.41968703707,147058.5,105322.04585472157,70506.44498239027,18.735108454101443,5699.589086908142,318046.1726072443,318046.1726072443,8543.650426609125,25.903975436287958,0.6635741496489573
95.0,20,0.03288781682276265,-64005.64050204167,64005.64050204167,866.0743009788833,902.3831532467918,108804.72165792975,148372.5,104707.53298510688,66755.24256004844,18.888575944978694,5760.34540533238,321182.86215997144,321182.86215997144,8527.251175386406,25.903975436291272,0.6763057240640122
95.0,22,0.03214807697841082,-63530.23988328391,63530.23988328391,866.0743009788833,895.1928874321197,110799.30211650055,149686.5,104103.6411564211,63318.1708915496,19.067216177847392,5810.984733326149,324016.0419997845,324016.0419997845,8500.667049160584,25.90397543628649,0.6888172488030991
95.0,24,0.03133515889397276,-62823.48947314435,62823.48947314435,866.0743009788833,888.059914267803,112766.49653542117,151000.5,103517.95632967954,60158.042056027014,19.266445501610832,5852.9995336188495,326590.4860085655,326590.4860085655,8457.823892324206,25.903975436294342,0.7009515562031982
95.0,26,0.03047082118142641,-61930.974378038605,61930.974378038605,866.0743009788833,880.9837772411245,114706.63680126314,152314.5,102954.87831334746,57233.3388689587,19.481689551070712,5887.920372643392,328952.11117930175,328952.11117930175,8397.858540499043,25.90397543628995,0.7126174883767015
95.0,28,0.02955748387499635,-60856.50961964816,60856.50961964816,866.0743009788833,873.9640234768991,116620.05125034708,153628.5,102413.00741533587,54538.51828025365,19.713034331745934,5915.885362333173,331105.0608699952,331105.0608699952,8325.80338977885,25.903975436291265,0.7238440449628167
95.0,30,0.02860537117574724,-59622.65889788221,59622.65889788221,866.0743009788833,867.0002037084901,118507.06470424861,154942.5,101891.55492343097,52049.903056213145,19.95855531145578,5937.657453404361,333072.22360213083,333072.22360213083,8244.793408129472,25.90397543628866,0.7346475666818465
95.0,32,0.02762253179393115,-58248.111678909394,58248.111678909394,866.0743009788833,860.0918722490551,120367.99850496367,156256.5,101390.7308756567,49748.692426696616,20.216765169903166,5953.8703394624345,334872.6101838731,334872.6101838731,8156.328653166459,25.903975436290573,0.7450237027873944
95.0,34,0.026627677904397462,-56777.642857167055,56777.642857167055,866.0743009788833,853.2385869630226,122203.17054973668,157570.5,100908.94075987303,47588.19908788223,20.483173848123148,5966.027113563459,336551.31340690376,336551.31340690376,8063.0036987011945,25.90397543628933,0.7550054890145337
95.0,36,0.02562212525273333,-55216.15401492157,55216.15401492157,866.0743009788833,846.4399092377952,124012.89532555453,158884.5,100446.70312798726,45563.72552242412,20.757722442075373,5974.301644682539,338113.5493404761,338113.5493404761,7965.235663189777,25.903975436287958,0.764582179861255
95.0,38,0.02461480582259168,-53586.93746754731,53586.93746754731,866.0743009788833,839.6954039556778,125797.48394330966,160198.5,100000.51323790378,43648.16356195981,21.03819544984679,5979.480713695232,339582.92141085694,339582.92141085694,7866.241522032367,25.90397543628462,0.7738263897263369
95.0,40,0.0236132186012894,-51910.4226964009,51910.4226964009,866.0743009788833,833.0046394660302,127557.24417163512,161512.5,99568.06405291971,41818.46891979664,21.322600287453824,5982.25556226787,340980.16686803603,340980.16686803603,7767.778130980092,25.903975436291272,0.7827859153137671
95.0,42,0.022617949302223606,-50190.667759509815,50190.667759509815,866.0743009788833,826.3671875576413,129292.48047041486,162826.5,99146.64840555498,40067.57191054332,21.610799968493925,5982.7716076641545,342309.64822992467,342309.64822992467,7671.527606589992,25.90397543629252,0.7915168457494403
95.0,44,0.021629452062747134,-48431.36690208514,48431.36690208514,866.0743009788833,819.7826234313234,131003.49402397213,164140.5,98736.48513014417,38391.69593899988,21.902682680701098,5981.162030868574,343575.36092605727,343575.36092605727,7577.052530445993,25.90397543628649,0.8000146463944549
95.0,46,0.020647104486068102,-46633.51716002927,46633.51716002927,866.0743009788833,813.2505256727247,132690.58277393924,165454.5,98339.30373173056,36791.27553267501,22.198452325615875,5977.469997798951,344778.5999339685,344778.5999339685,7483.095926420815,25.903975436289624,0.8082434849027001
95.0,48,0.019670343926719625,-44798.15391151194,44798.15391151194,866.0743009788833,806.7704762253591,134354.04145181115,166768.5,97955.16429759926,35265.040669189184,22.498307851490072,5971.739845444102,345920.6953633231,345920.6953633231,7389.558817827626,25.903975436294342,0.816202115376241
95.0,50,0.018698371614674025,-42925.627445518854,42925.627445518854,866.0743009788833,800.3420603638504,135994.16161118643,168082.5,97584.85736609182,33813.140044299485,22.802535537545083,5963.992968556844,347002.2890567053,347002.2890567053,7295.959720709882,25.90397543629022,0.8238741614056798
95.0,52,0.01773485036257716,-41027.29622501379,41027.29622501379,866.0743009788833,793.9648666673887,137611.23165969813,169396.5,97228.53397256449,32424.077822765554,23.110003192901665,5954.617596157062,348035.0278847119,348035.0278847119,7202.226581034154,25.90397543628995,0.8312564941010168
95.0,54,0.0167820904467626,-39111.21761796798,39111.21761796798,866.0743009788833,787.6384869934012,139205.5368906376,170710.5,96886.14481515612,31089.46204146349,23.41993111206824,5943.891816953521,349027.2545086056,349027.2545086056,7108.39911706986,25.903975436290054,0.8383501318255654
95.0,56,0.01583750456531896,-37173.16233868949,37173.16233868949,866.0743009788833,781.3625164514291,140777.35951427394,172024.5,96557.30969093788,29812.85957288742,23.733118292948046,5931.684061765449,349975.02185296343,349975.02185296343,7014.672613394911,25.903975436291265,0.8451629523655644
95.0,58,0.014900287438186943,-35213.21224308736,35213.21224308736,866.0743009788833,775.1365533772156,142326.97868887242,173338.5,96242.45945344059,28594.340256393763,24.04981845661373,5918.0063643986605,350878.6909319598,350878.6909319598,6920.834048053942,25.903975436285755,0.8516860299519715
95.0,60,0.013970340963556982,-33233.13528862654,33233.13528862654,866.0743009788833,768.9601993069987,143854.67055141384,174652.5,95941.66051079599,27431.9264056686,24.37005809671978,5902.926861334678,351740.3058400404,351740.3058400404,6826.86443192931,25.90397543628866,0.8579179882749981
95.0,62,0.01304586664761298,-31230.319341343013,31230.319341343013,866.0743009788833,762.8330589520095,145360.70824801852,175966.5,95655.38387239721,26328.42801794871,24.6944666836701,5886.367586312051,352557.52758936153,352557.52758936153,6732.5692561109145,25.903975436288235,0.8638490687032349
95.0,64,0.012125422509256412,-29202.94399158063,29202.94399158063,866.0743009788833,756.7547401731745,146845.36196407708,177280.5,95383.84139819196,25285.607177447182,25.023591309262095,5868.276865188593,353328.80595565774,353328.80595565774,6637.88877481674,25.903975436290573,0.8694748825474655
95.0,66,0.011209895189690622,-27155.023715400544,27155.023715400544,866.0743009788833,750.7248539560164,148308.898954091,178594.5,95126.2462375169,24298.395302938337,25.35716118123887,5848.797422316386,354058.42266949156,354058.42266949156,6543.183146617995,25.903975436287592,0.874811731319273
95.0,68,0.01030115198164916,-25093.03876950097,25093.03876950097,866.0743009788833,744.7430143857598,149751.58357122558,179908.5,94881.03348803004,23358.48288221644,25.694513488564517,5828.1540780242185,354753.12234072655,354753.12234072655,6449.082233291891,25.90397543628933,0.8798920375846646
95.0,70,0.009400161735104273,-23021.15173959575,23021.15173959575,866.0743009788833,738.8088386226299,151173.677296578,181222.5,94647.69443260299,22460.937131342245,26.035275237450055,5806.494301205792,355417.32903617376,355417.32903617376,6355.732409864472,25.903975436288807,0.8847263414369068
95.0,72,0.008506954496044106,-20941.077461724402,20941.077461724402,866.0743009788833,732.9219468773524,152575.4387681633,182536.5,94424.33481088278,21601.890315908073,26.379409075851875,5783.88387432959,356053.0162298877,356053.0162298877,6263.788632227953,25.903975436287958,0.8893538900604034
95.0,74,0.007621206671026393,-18853.56278640573,18853.56278640573,866.0743009788833,727.0819623868464,153957.12380962056,183850.5,94210.5672021459,20779.952341032593,26.727014429875094,5760.356219867543,356661.1865960263,356661.1865960263,6173.279620913788,25.903975436293532,0.8937827067970411
95.0,76,0.006740972103375098,-16755.13085738587,16755.13085738587,866.0743009788833,721.2885113901108,155318.98545864233,185164.5,94006.9098272514,19998.865246136167,27.078852203439993,5735.80387720094,357238.61631602823,357238.61631602823,6083.906188163618,25.90397543628462,0.8980020577380844
95.0,78,0.0058670548884576235,-14649.286271386314,14649.286271386314,866.0743009788833,715.5412231043047,156661.27399512968,186478.5,93811.90100845351,19253.412476850484,27.434608891256484,5710.352008883868,357789.060266516,357789.060266516,5996.092027138563,25.903975436290157,0.9020422245574272
95.0,80,0.004999475677945897,-12537.476495851413,12537.476495851413,866.0743009788833,709.8397297010158,157984.23696907517,187792.5,93625.57913062652,18541.937400612944,27.794273308466927,5684.057115497553,358314.2134649266,358314.2134649266,5909.707135781622,25.903975436291272,0.905902413752218
95.0,82,0.004137487309748389,-10419.125631901086,10419.125631901086,866.0743009788833,704.1836662827203,159288.11922817698,189106.5,93448.95348935125,17865.780364186154,28.158158956532777,5656.908162002604,358813.7448600781,358813.7448600781,5824.311216608431,25.903975436288956,0.9095617124964152
95.0,84,0.003281257699093043,-8295.955593966646,8295.955593966646,866.0743009788833,698.5726708594286,160573.1629451859,190420.5,93280.86540775743,17221.818603517917,28.526203784493035,5628.970617971752,359289.61853915255,359289.61853915255,5740.209842193921,25.90397543629252,0.9130441278747661
95.0,86,0.0024321694407472005,-6172.75922516064,6172.75922516064,866.0743009788833,693.0063843255186,161839.60764498851,191734.5,93119.48994668534,16603.19481144915,28.897802702238334,5600.412229004973,359746.86687014916,359746.86687014916,5657.8914155849825,25.903975436286853,0.916387468684599
95.0,88,0.0015892020669840967,-4048.110698971548,4048.110698971548,866.0743009788833,687.4844504367522,163087.6902314281,193048.5,92964.91783375185,16011.188638265121,29.273385353149315,5571.193364346657,360184.3009303997,360184.3009303997,5577.206278714518,25.90397543628649,0.9195898568485061
95.0,90,0.0007522742443966113,-1922.9487778923358,1922.9487778923358,866.0743009788833,682.0065157874757,164317.6450138667,194362.5,92816.86888994747,15444.346833101408,29.65298209046923,5541.3531263919685,360603.09379175905,360603.09379175905,5498.130428429323,25.903975436292164,0.922657095842377
95.0,92,-7.776178971896641e-05,199.43924315227196,-199.43924315227196,866.0743009788833,676.5722297880014,165529.70373349002,195676.5,92674.74275843111,14898.550003006354,30.036189244074656,5511.008816344592,361006.76449033775,361006.76449033775,5420.7368621579735,25.903975436289624,0.9256016226150389
95.0,94,-0.0009018866913426127,2320.5126082106144,-2320.5126082106144,866.0743009788833,671.1812446421709,166724.09558935798,196990.5,92539.1289462811,14375.617700046665,30.423441977260918,5480.119432704914,361394.0829811474,361394.0829811474,5344.7471865304515,25.903975436287745,0.9284112252401413
95.0,96,-0.0017211580394879133,4441.962619481375,-4441.962619481375,866.0743009788833,665.8332153250944,167901.04726420296,198304.5,92410.33907319832,13877.326163389724,30.81524302472438,5448.636154824053,361763.5846447216,361763.5846447216,5269.985131182874,25.903975436294342,0.9310794475651463
95.0,98,-0.002535684986614717,6563.0850980653195,-6563.0850980653195,866.0743009788833,660.5277995610703,169060.7829499788,199618.5,92287.43043051788,13401.804313517321,31.211663645360616,5416.5899283971185,362116.1978519135,362116.1978519135,5196.637895020991,25.90397543628927,0.9336258216666377
