pv_kw,battery_kwh,IRR,NPC
8.0,192,,804360.5604677233
8.0,194,,813278.547486846
8.0,196,,822196.5345059686
8.0,198,,831114.5215250911
8.0,200,,840032.5085442136
9.0,0,0.10501824031448725,-32428.816263654815
9.0,2,0.07873717577546113,-26698.523383682466
9.0,4,0.05699642921513015,-20750.446936534452
9.0,6,0.03815130507165643,-14650.249235787001
9.0,8,0.020927359472439067,-8342.48293044068
9.0,10,0.00429624697391473,-1749.5806882892543
9.0,12,-0.012746302922577057,5206.055886700875
9.0,14,-0.031085941003095474,12459.483715766428
9.0,16,-0.05229759464665018,19957.237432402253
9.0,18,-0.08033960908550264,27662.479434570152
9.0,20,-0.13605605943486,35554.07694836015
9.0,22,,43604.418309817986
9.0,24,,51794.38342937762
9.0,26,,60101.97181221508
9.0,28,,68500.49977343171
9.0,30,,77004.27821235186
9.0,32,,85591.64741114607
9.0,34,,94245.4374984203
9.0,36,,102950.59000178968
9.0,38,,111701.05500343484
9.0,40,,120487.53082384364
9.0,42,,129294.6168643264
9.0,44,,138122.47233970894
9.0,46,,146966.5136204454
9.0,48,,155822.7219225648
9.0,50,,164689.57832972793
9.0,52,,173562.6118581186
9.0,54,,182440.63364042834
9.0,56,,191319.59507397414
9.0,58,,200202.61903788868
9.0,60,,209088.48850468892
9.0,62,,217978.0869052601
9.0,64,,226870.94778917465
9.0,66,,235765.4483672626
9.0,68,,244662.2066053972
9.0,70,,253560.52592184165
9.0,72,,262461.11502732727
9.0,74,,271363.42976885586
9.0,76,,280265.5293404112
9.0,78,,289165.83044559887
9.0,80,,298064.7954207279
9.0,82,,306963.8201077974
9.0,84,,315864.1253190749
9.0,86,,324767.58146513475
9.0,88,,333672.7809979174
9.0,90,,342577.6924734525
9.0,92,,351482.43835347664
9.0,94,,360387.537822342
9.0,96,,369292.9187837164
9.0,98,,378199.4724929662
9.0,100,,387107.6200110094
9.0,102,,396017.4315314874
9.0,104,,404928.47225175746
9.0,106,,413839.64189414796
9.0,108,,422751.195038407
9.0,110,,431662.9431446792
9.0,112,,440574.6912509513
9.0,114,,449486.5370492474
9.0,116,,458398.8132031761
9.0,118,,467311.30621634546
9.0,120,,476223.0949752066
9.0,122,,485133.8032615427
9.0,124,,494044.034344046
9.0,126,,502953.44998985215
9.0,128,,511861.6869129942
9.0,130,,520769.07162834075
9.0,132,,529676.7121112642
9.0,134,,538584.9172324298
9.0,136,,547493.6313214978
9.0,138,,556402.9545514567
9.0,140,,565312.550902829
9.0,142,,574222.5133697435
9.0,144,,583132.8568423633
9.0,146,,592044.7431300401
9.0,148,,600958.0294603803
9.0,150,,609872.0762486877
9.0,152,,618786.5220358516
9.0,154,,627701.0747647666
9.0,156,,636615.6524487524
9.0,158,,645530.4112877352
9.0,160,,654445.4124188436
9.0,162,,663360.7613565081
9.0,164,,672276.4251211459
9.0,166,,681192.4395752308
9.0,168,,690108.8145915191
9.0,170,,699025.5122126617
9.0,172,,707942.3283631972
9.0,174,,716859.1445137326
9.0,176,,725775.9606642681
9.0,178,,734692.7768148036
9.0,180,,743609.5929653391
9.0,182,,752526.4091158746
9.0,184,,761443.2326429682
9.0,186,,770360.1871945941
9.0,188,,779277.2702482236
9.0,190,,788194.4500959205
9.0,192,,797111.6299436173
9.0,194,,806028.8097913143
9.0,196,,814945.9896390113
9.0,198,,823863.2250936831
9.0,200,,832780.579364217
10.0,0,0.10610082657312936,-35181.51192041144
10.0,2,0.08175281981172855,-29648.00140567824
10.0,4,0.06147161324559569,-23908.90199701737
10.0,6,0.04395303017342256,-18056.79502446282
10.0,8,0.02802951019883837,-11997.223257544756
10.0,10,0.012825555026116708,-5642.444604472256
10.0,12,-0.0023621127892371474,1052.8193799625956
10.0,14,-0.018180693936635905,8077.025694034144
10.0,16,-0.03534963754544762,15351.884452675691
10.0,18,-0.055323408484275305,22848.471376955444
10.0,20,-0.08163539387720076,30540.01796249948
10.0,22,-0.13051818004022664,38383.69375405167
10.0,24,,46375.93024000128
10.0,26,,54500.68130235422
10.0,28,,62757.71850568493
10.0,30,,71123.86256769985
10.0,32,,79575.86710088194
10.0,34,,88115.2815871001
10.0,36,,96721.63424481978
10.0,38,,105384.11521471037
10.0,40,,114084.20530466428
10.0,42,,122818.16013039081
10.0,44,,131584.589093368
10.0,46,,140381.6554027672
10.0,48,,149199.08130227306
10.0,50,,158032.09568458988
10.0,52,,166875.30040137842
10.0,54,,175727.84852895548
10.0,56,,184590.22087262626
10.0,58,,193460.01390691113
10.0,60,,202331.9323046584
10.0,62,,211208.85065086835
10.0,64,,220089.46589159983
10.0,66,,228973.1139695084
10.0,68,,237861.59190485653
10.0,70,,246752.50733136522
10.0,72,,255644.47912344284
10.0,74,,264537.36994187767
10.0,76,,273431.0796396922
10.0,78,,282326.0281858344
10.0,80,,291221.3584030251
10.0,82,,300118.2992274534
10.0,84,,309015.715899307
10.0,86,,317913.03398948326
10.0,88,,326811.8859827894
10.0,90,,335713.4501174807
10.0,92,,344616.45859889756
10.0,94,,353519.22118302196
10.0,96,,362421.55984535214
10.0,98,,371324.141195548
10.0,100,,380227.08551936154
10.0,102,,389129.8055547868
10.0,104,,398033.2337750821
10.0,106,,406937.4459994007
10.0,108,,415842.02148741763
10.0,110,,424747.0243521449
10.0,112,,433652.63028668077
10.0,114,,442559.32480033266
10.0,116,,451465.9607248124
10.0,118,,460371.62264972675
10.0,120,,469276.6902528726
10.0,122,,478182.3207046437
10.0,124,,487089.27823795244
10.0,126,,495997.2581987762
10.0,128,,504905.7872246391
10.0,130,,513814.646987045
10.0,132,,522723.64445986005
10.0,134,,531632.6866364314
10.0,136,,540542.5245100858
10.0,138,,549453.8189059428
10.0,140,,558366.1333553763
10.0,142,,567278.7892608107
10.0,144,,576191.4472079221
10.0,146,,585104.2152192192
10.0,148,,594017.0106074555
10.0,150,,602929.8059956918
10.0,152,,611842.6013839281
10.0,154,,620755.4966408034
10.0,156,,629668.4157187708
10.0,158,,638581.3347967381
10.0,160,,647494.2538747054
10.0,162,,656407.1729526727
10.0,164,,665320.0920306401
10.0,166,,674232.7796342091
10.0,168,,683145.0912476537
10.0,170,,692057.0300935099
10.0,172,,700969.1093754979
10.0,174,,709881.6200077829
10.0,176,,718794.6958486277
10.0,178,,727708.1382293378
10.0,180,,736621.8050794499
10.0,182,,745535.7026152054
10.0,184,,754449.7378249251
10.0,186,,763363.9080698574
10.0,188,,772278.121809251
10.0,190,,781192.3355486447
10.0,192,,790106.5492880379
10.0,194,,799020.5501822485
10.0,196,,807934.6854378028
10.0,198,,816848.9736759965
10.0,200,,825763.6299543818
11.0,0,0.10643981296724725,-37672.90216913271
11.0,2,0.08380387299535963,-32311.433259636582
11.0,4,0.0647993801700042,-26750.553500881953
11.0,6,0.048339777126244377,-21079.870915476833
11.0,8,0.03347412493261426,-15237.895600123691
11.0,10,0.019412954730973153,-9118.402756958065
11.0,12,0.005543814795482271,-2654.4896518670257
11.0,14,-0.00856211592920375,4125.960936550637
11.0,16,-0.023371104633050366,11172.268017235137
11.0,18,-0.03960689983341714,18448.49870932385
11.0,20,-0.05863665352305569,25935.464465488472
11.0,22,-0.08366508449200782,33595.217127025666
11.0,24,-0.12909203931641633,41426.20854454885
11.0,26,,49384.15568941373
11.0,28,,57479.269602405766
11.0,30,,65686.82849857864
11.0,32,,74012.08347246856
11.0,34,,82439.70355122443
11.0,36,,90941.95210802466
11.0,38,,99507.26551737693
11.0,40,,108114.32843154372
11.0,42,,116759.7010121103
11.0,44,,125445.39645241036
11.0,46,,134163.30947674494
11.0,48,,142913.82896196892
11.0,50,,151691.62631603578
11.0,52,,160492.83783544696
11.0,54,,169309.76925530983
11.0,56,,178143.8516509678
11.0,58,,186987.3052726329
11.0,60,,195840.10356669355
11.0,62,,204700.55443746626
11.0,64,,213568.4962256818
11.0,66,,222440.2830878764
11.0,68,,231315.67130638173
11.0,70,,240194.03880358505
11.0,72,,249075.1007499837
11.0,74,,257959.9606115537
11.0,76,,266846.01800957636
11.0,78,,275733.33212276973
11.0,80,,284621.6825150408
11.0,82,,293512.4723939049
11.0,84,,302406.46107576846
11.0,86,,311303.53301913844
11.0,88,,320200.5013364392
11.0,90,,329099.1469939153
11.0,92,,337999.2326069699
11.0,94,,346899.6518429532
11.0,96,,355800.879516243
11.0,98,,364702.44655430556
11.0,100,,373604.75602613617
11.0,102,,382507.8189156078
11.0,104,,391410.9998869078
11.0,106,,400313.67583920783
11.0,108,,409215.5633765973
11.0,110,,418117.8949117125
11.0,112,,427021.26493070985
11.0,114,,435925.6208792484
11.0,116,,444830.3928237787
11.0,118,,453735.4675991347
11.0,120,,462640.93964909326
11.0,122,,471546.8008187064
11.0,124,,480452.77649385895
11.0,126,,489359.172338785
11.0,128,,498266.34890578396
11.0,130,,507173.79206203076
11.0,132,,516081.1596636368
11.0,134,,524988.0144415232
11.0,136,,533894.688951999
11.0,138,,542801.2359693632
11.0,140,,551708.5056538885
11.0,142,,560616.6897946297
11.0,144,,569526.0413999967
11.0,146,,578436.0446083773
11.0,148,,587346.1502013946
11.0,150,,596256.4380638982
11.0,152,,605166.8836020567
11.0,154,,614077.5434641915
11.0,156,,622988.3774886111
11.0,158,,631899.4153231137
11.0,160,,640810.304366094
11.0,162,,649720.7159468647
11.0,164,,658631.1943824458
11.0,166,,667541.679916301
11.0,168,,676452.812551722
11.0,170,,685364.1856988891
11.0,172,,694275.8569803906
11.0,174,,703187.5741412485
11.0,176,,712099.0604335318
11.0,178,,721010.2799029531
11.0,180,,729921.5744651855
11.0,182,,738832.8510799903
11.0,184,,747743.8102441205
11.0,186,,756654.7411308867
11.0,188,,765565.7182762689
11.0,190,,774476.5558382118
11.0,192,,783386.7842534594
11.0,194,,792296.2207464733
11.0,196,,801205.7231622941
11.0,198,,810115.6603759183
11.0,200,,819026.3154591182
12.0,0,0.10621026096814212,-39922.432082477215
12.0,2,0.08511191525056194,-34717.56823834215
12.0,4,0.06723002862682681,-29304.221616361723
12.0,6,0.051733168548905084,-23809.997097324656
12.0,8,0.03772324496373192,-18138.297719487822
12.0,10,0.02451600171197854,-12188.502379069076
12.0,12,0.011607883413807807,-5904.80904146281
12.0,14,-0.0012650034039961566,651.5872461172598
12.0,16,-0.01449076528654547,7472.095272080582
12.0,18,-0.028561053030450978,14545.929623475251
12.0,20,-0.04414249527486991,21830.37088258302
12.0,22,-0.06251167772678456,29294.325347480048
12.0,24,-0.08683530956437568,36922.54758267403
12.0,26,-0.13092785704966792,44710.55750078689
12.0,28,,52657.532008953334
12.0,30,,60753.25462263933
12.0,32,,68963.53335910055
12.0,34,,77274.17671339124
12.0,36,,85669.02497015802
12.0,38,,94138.1250750517
12.0,40,,102659.98986448432
12.0,42,,111233.47579802762
12.0,44,,119852.10938419194
12.0,46,,128502.24041642608
12.0,48,,137183.3147203411
12.0,50,,145888.89078872267
12.0,52,,154621.65717302595
12.0,54,,163383.64642382186
12.0,56,,172169.53794000956
12.0,58,,180972.07638461882
12.0,60,,189785.29085251247
12.0,62,,198609.09198896476
12.0,64,,207444.11154178024
12.0,66,,216290.91606292196
12.0,68,,225146.39416210164
12.0,70,,234005.72162023967
12.0,72,,242872.60355380242
12.0,74,,251743.5395276829
12.0,76,,260616.98233481924
12.0,78,,269492.731884164
12.0,80,,278371.949952916
12.0,82,,287258.23755219334
12.0,84,,296147.1836158541
12.0,86,,305038.8337971414
12.0,88,,313933.3370181549
12.0,90,,322829.4295645501
12.0,92,,331726.39912994474
12.0,94,,340624.5547954613
12.0,96,,349523.3155784452
12.0,98,,358422.67962468293
12.0,100,,367323.61521583534
12.0,102,,376226.0765049575
12.0,104,,385129.8840156751
12.0,106,,394033.6349563493
12.0,108,,402937.7029361474
12.0,110,,411842.2973806454
12.0,112,,420747.3386025759
12.0,114,,429652.45413240965
12.0,116,,438557.6630250311
12.0,118,,447463.45640789415
12.0,120,,456369.7522093123
12.0,122,,465276.0245568355
12.0,124,,474182.1617088953
12.0,126,,483088.12222185417
12.0,128,,491993.64398793713
12.0,130,,500898.8396991104
12.0,132,,509804.0354102836
12.0,134,,518709.23112145683
12.0,136,,527614.4268326302
12.0,138,,536519.6225438034
12.0,140,,545424.8182549766
12.0,142,,554330.0031374946
12.0,144,,563235.0006269794
12.0,146,,572139.4112244914
12.0,148,,581043.1574510228
12.0,150,,589946.9270992777
12.0,152,,598851.1318606631
12.0,154,,607756.3264948986
12.0,156,,616662.5968194769
12.0,158,,625569.5445401064
12.0,160,,634476.7008033878
12.0,162,,643383.4322376809
12.0,164,,652290.1107042454
12.0,166,,661197.0328942931
12.0,168,,670104.4648247315
12.0,170,,679012.1356889273
12.0,172,,687920.9241836604
12.0,174,,696831.1036322885
12.0,176,,705742.2307679363
12.0,178,,714653.4407247072
12.0,180,,723564.7066559764
12.0,182,,732476.1246902553
12.0,184,,741387.6919250278
12.0,186,,750299.316341569
12.0,188,,759211.1177260501
12.0,190,,768123.131218889
12.0,192,,777035.2827249268
12.0,194,,785947.5695502524
12.0,196,,794859.8575588125
12.0,198,,803771.8337938981
12.0,200,,812683.6803197504
13.0,0,0.1055680126034122,-41959.9574974724
13.0,2,0.08583583263211314,-36888.54438750901
13.0,4,0.06897080856081295,-31607.485877684932
13.0,6,0.05429309371557611,-26247.947555100163
13.0,8,0.041027678980871896,-20725.21690440723
13.0,10,0.028567800843814162,-14940.738417274835
13.0,12,0.016417489853647327,-8805.602170003624
13.0,14,0.004374800475004381,-2384.3380318800073
13.0,16,-0.007771429435329491,4263.965561258909
13.0,18,-0.02036662609667217,11132.440665017482
13.0,20,-0.03390619901249303,18228.482896316335
13.0,22,-0.04902351665701299,25503.49186655366
13.0,24,-0.06709468809538122,32960.28986589875
13.0,26,-0.0914613877430942,40584.904458124496
13.0,28,-0.1376320676386058,48370.27456072515
13.0,30,,56309.63114371899
13.0,32,,64398.32682562863
13.0,34,,72611.52989750494
13.0,36,,80925.05357774059
13.0,38,,89306.97252659869
13.0,40,,97751.43938549346
13.0,42,,106249.44667548672
13.0,44,,114797.16910876187
13.0,46,,123380.56459976218
13.0,48,,132004.11580328582
13.0,50,,140660.70730832618
13.0,52,,149344.7805856375
13.0,54,,158049.1829317895
13.0,56,,166768.46805516403
13.0,58,,175507.2870862205
13.0,60,,184268.75435841817
13.0,62,,193051.69760412624
13.0,64,,201851.13617382437
13.0,66,,210665.45671720844
13.0,68,,219489.73621630017
13.0,70,,228320.8846672855
13.0,72,,237161.93842625513
13.0,74,,246010.01695909453
13.0,76,,254862.65694480154
13.0,78,,263720.7478069705
13.0,80,,272583.2437965709
13.0,82,,281449.6284983587
13.0,84,,290319.59494563536
13.0,86,,299195.24311757204
13.0,88,,308077.7057085102
13.0,90,,316965.3107675238
13.0,92,,325856.848101199
13.0,94,,334750.63150764024
13.0,96,,343644.9120555492
13.0,98,,352540.0085241994
13.0,100,,361435.5823254018
13.0,102,,370331.8817747997
13.0,104,,379229.3122984053
13.0,106,,388127.2463833878
13.0,108,,397026.112055226
13.0,110,,405926.7880221936
13.0,112,,414829.1539861584
13.0,114,,423732.9958037837
13.0,116,,432636.7088651
13.0,118,,441540.6404308454
13.0,120,,450445.29274475353
13.0,122,,459349.7176103616
13.0,124,,468253.88905887946
13.0,126,,477158.20499898394
13.0,128,,486062.4467516678
13.0,130,,494967.70650718117
13.0,132,,503874.43079758016
13.0,134,,512781.7944443916
13.0,136,,521689.30389105
13.0,138,,530596.9800657352
13.0,140,,539504.74782761
13.0,142,,548412.1239723358
13.0,144,,557319.0643787148
13.0,146,,566225.8416155893
13.0,148,,575132.7925911151
13.0,150,,584040.1095943906
13.0,152,,592947.8909206422
13.0,154,,601856.1702959731
13.0,156,,610764.6849216961
13.0,158,,619673.199547419
13.0,160,,628581.7186378617
13.0,162,,637490.189308618
13.0,164,,646398.5848530841
13.0,166,,655307.1323864195
13.0,168,,664216.1245201064
13.0,170,,673125.1658007109
13.0,172,,682034.3371941246
13.0,174,,690943.6362692922
13.0,176,,699852.9972642127
13.0,178,,708762.3582591333
13.0,180,,717671.7192540538
13.0,182,,726581.0802489741
13.0,184,,735490.4412438949
13.0,186,,744399.5330697548
13.0,188,,753308.0271572676
13.0,190,,762216.5169839164
13.0,192,,771125.1536393673
13.0,194,,780034.2088350429
13.0,196,,788943.8404761677
13.0,198,,797853.6739627715
13.0,200,,806763.5074493755
14.0,0,0.10462735636762477,-43811.27796564321
14.0,2,0.08610145330930696,-38846.61026287143
14.0,4,0.07016851878610808,-33688.27218755916
14.0,6,0.05621780612116978,-28440.135247796177
14.0,8,0.043605663454321375,-23044.32912914231
14.0,10,0.03177114605576481,-17393.50598149006
14.0,12,0.02028259247121822,-11405.702631995122
14.0,14,0.008938755965278045,-5120.607984416704
14.0,16,-0.0024105101800498963,1395.2540250763996
14.0,18,-0.01401956091657064,8127.471433005413
14.0,20,-0.026237397846101462,15078.90550760291
14.0,22,-0.039436805554947996,22198.327790476596
14.0,24,-0.05438027670159762,29490.824988100405
14.0,26,-0.07252562615073088,36951.73343592908
14.0,28,-0.09778201993050561,44595.11862464903
14.0,30,-0.1512302243822331,52409.488534348624
14.0,32,,60366.620074692844
14.0,34,,68459.53777748953
14.0,36,,76666.89640289097
14.0,38,,84955.55841782872
14.0,40,,93317.45959354873
14.0,42,,101748.79805685852
14.0,44,,110237.40599662116
14.0,46,,118765.41266033455
14.0,48,,127326.63350720411
14.0,50,,135923.38818937118
14.0,52,,144549.48985309407
14.0,54,,153204.31907106607
14.0,56,,161888.05204450805
14.0,58,,170591.981317137
14.0,60,,179315.13670444136
14.0,62,,188053.53368740485
14.0,64,,196804.59827292128
14.0,66,,205571.8659757265
14.0,68,,214352.38485911253
14.0,70,,223147.5673141287
14.0,72,,231956.27021083067
14.0,74,,240776.7158362686
14.0,76,,249607.0211289153
14.0,78,,258445.36471781475
14.0,80,,267292.8254985761
14.0,82,,276147.1127654718
14.0,84,,285006.6707043623
14.0,86,,293874.44138043874
14.0,88,,302748.0144147253
14.0,90,,311623.7630291429
14.0,92,,320499.60867619864
14.0,94,,329374.87653294177
14.0,96,,338252.9750673675
14.0,98,,347135.75521727116
14.0,100,,356021.3791729355
14.0,102,,364909.20533242304
14.0,104,,373798.1375639738
14.0,106,,382688.9331959133
14.0,108,,391582.6194378035
14.0,110,,400478.2624798368
14.0,112,,409375.80431766104
14.0,114,,418274.4345236904
14.0,116,,427173.68136219436
14.0,118,,436074.23098226875
14.0,120,,444975.7933833965
14.0,122,,453877.5103516548
14.0,124,,462778.7731176088
14.0,126,,471680.17585496843
14.0,128,,480582.97580212296
14.0,130,,489487.4303042651
14.0,132,,498392.5928567372
14.0,134,,507298.342034017
14.0,136,,516204.1932491043
14.0,138,,525110.087885258
14.0,140,,534016.1603750457
14.0,142,,542922.6082856636
14.0,144,,551829.2298848648
14.0,146,,560736.0253092967
14.0,148,,569642.9575411521
14.0,150,,578550.0483495196
14.0,152,,587457.283557656
14.0,154,,596364.6421709334
14.0,156,,605272.1058217916
14.0,158,,614180.0017547964
14.0,160,,623088.3029449417
14.0,162,,631996.9937929414
14.0,164,,640905.8490571468
14.0,166,,649814.9174312577
14.0,168,,658724.159283211
14.0,170,,667633.5527630269
14.0,172,,676542.9234444271
14.0,174,,685452.0225500098
14.0,176,,694361.1259741081
14.0,178,,703270.2336353642
14.0,180,,712179.4702322128
14.0,182,,721088.6010321338
14.0,184,,729997.8242022035
14.0,186,,738907.269468127
14.0,188,,747816.9911527428
14.0,190,,756726.8696938709
14.0,192,,765636.7786507233
14.0,194,,774546.6721634344
14.0,196,,783456.2722484047
14.0,198,,792365.7037158024
14.0,200,,801275.3566389645
15.0,0,0.10347119620927336,-45497.762690382995
15.0,2,0.08603424271041304,-40627.82628815505
15.0,4,0.07092943298074461,-35567.26357327546
15.0,6,0.05765151551020198,-30424.03084537087
15.0,8,0.04562047404195879,-25136.438804014586
15.0,10,0.03433708706089811,-19603.27675212648
15.0,12,0.023401994026573725,-13736.249234094277
15.0,14,0.012672305907054593,-7591.347592037711
15.0,16,0.0019708532538436074,-1196.056600994506
15.0,18,-0.008883370082336417,5419.589956433948
15.0,20,-0.020122594305680197,12237.192218741711
15.0,22,-0.03202994303732498,19227.75997919215
15.0,24,-0.04513096272582695,26408.70285898042
15.0,26,-0.06021120298229676,33757.08112954319
15.0,28,-0.07896136330428938,41268.86113623144
15.0,30,-0.10623282517125143,48947.83712300512
15.0,32,-0.18143046713606636,56793.98141551914
15.0,34,,64779.1164165371
15.0,36,,72880.1982128841
15.0,38,,81077.42151535342
15.0,40,,89356.67261280201
15.0,42,,97710.20692643104
15.0,44,,106124.79127263908
15.0,46,,114585.64151554616
15.0,48,,123093.57954408703
15.0,50,,131640.6559826773
15.0,52,,140216.5589290804
15.0,54,,148816.47413075785
15.0,56,,157445.96122445766
15.0,58,,166101.77904165056
15.0,60,,174780.91408981718
15.0,62,,183484.88312182203
15.0,64,,192204.74594078737
15.0,66,,200937.7238200481
15.0,68,,209681.449360669
15.0,70,,218439.28174658128
15.0,72,,227211.7313465413
15.0,74,,235997.7738777256
15.0,76,,244796.9126614811
15.0,78,,253605.18193229946
15.0,80,,262424.1990359354
15.0,82,,271252.93649332126
